Año,Trimestre,Indicador,Categoria,Estado,Valor,Agregacion
2013,4,i27,a,2,0,E
2013,4,i27,a,21,0,E
2013,4,i27,a,22,0,E
2013,4,i27,a,23,0,E
2013,4,i27,a,24,0,E
2013,4,i27,a,25,0,E
2013,4,i27,a,26,0,E
2013,4,i27,a,28,0,E
2013,4,i27,a,29,0,E
2013,4,i27,a,30,0,E
2013,4,i27,a,3,0,E
2013,4,i27,a,31,0,E
2013,4,i27,a,32,0,E
2013,4,i27,a,5,0,E
2013,4,i27,a,6,0,E
2013,4,i27,a,7,0,E
2013,4,i27,a,8,0,E
2013,4,i27,b,0,0,N
2013,4,i27,b,10,0,E
2013,4,i27,b,12,0,E
2013,4,i27,b,14,0,E
2013,4,i27,b,15,0,E
2013,4,i27,b,17,0,E
2013,4,i27,b,19,0,E
2013,4,i27,b,21,0,E
2013,4,i27,b,22,0,E
2013,4,i27,b,23,0,E
2013,4,i27,b,25,0,E
2013,4,i27,b,26,0,E
2013,4,i27,b,30,0,E
2013,4,i27,b,31,0,E
2013,4,i27,b,5,0,E
2013,4,i27,b,8,0,E
2013,4,i27,c,0,0,N
2013,4,i27,c,11,0,E
2013,4,i27,c,12,0,E
2013,4,i27,c,13,0,E
2013,4,i27,c,14,0,E
2013,4,i27,c,15,0,E
2013,4,i27,c,16,0,E
2013,4,i27,c,18,0,E
2013,4,i27,c,19,0,E
2013,4,i27,c,20,0,E
2013,4,i27,c,2,0,E
2013,4,i27,c,21,0,E
2013,4,i27,c,22,0,E
2013,4,i27,c,23,0,E
2013,4,i27,c,24,0,E
2013,4,i27,c,25,0,E
2013,4,i27,c,28,0,E
2013,4,i27,c,29,0,E
2013,4,i27,c,30,0,E
2013,4,i27,c,31,0,E
2013,4,i27,c,32,0,E
2013,4,i27,c,5,0,E
2013,4,i27,c,7,0,E
2013,4,i27,d,0,0,N
2013,4,i27,d,11,0,E
2013,4,i27,d,12,0,E
2013,4,i27,d,14,0,E
2013,4,i27,d,15,0,E
2013,4,i27,d,16,0,E
2013,4,i27,d,17,0,E
2013,4,i27,d,19,0,E
2013,4,i27,d,2,0,E
2013,4,i27,d,21,0,E
2013,4,i27,d,22,0,E
2013,4,i27,d,23,0,E
2013,4,i27,d,25,0,E
2013,4,i27,d,30,0,E
2013,4,i27,d,3,0,E
2013,4,i27,d,5,0,E
2013,4,i27,d,6,0,E
2013,4,i27,e,0,0,N
2013,4,i27,e,14,0,E
2013,4,i27,e,15,0,E
2013,4,i27,e,16,0,E
2013,4,i27,e,21,0,E
2013,4,i27,e,22,0,E
2013,4,i27,e,30,0,E
2013,4,i27,e,5,0,E
2013,4,i27,e,6,0,E
2013,4,i27,f,0,0,N
2013,4,i27,f,1,0,E
2013,4,i27,f,13,0,E
2013,4,i27,f,14,0,E
2013,4,i27,f,15,0,E
2013,4,i27,f,17,0,E
2013,4,i27,f,19,0,E
2013,4,i27,f,20,0,E
2013,4,i27,f,21,0,E
2013,4,i27,f,22,0,E
2013,4,i27,f,23,0,E
2013,4,i27,f,25,0,E
2013,4,i27,f,30,0,E
2013,4,i27,f,31,0,E
2013,4,i27,f,5,0,E
2013,4,i27,f,6,0,E
2013,4,i27,f,7,0,E
2013,4,i27,g,0,0,N
2014,1,i27,a,0,0,N
2014,1,i27,a,10,0,E
2014,1,i27,a,1,0,E
2014,1,i27,a,11,0,E
2014,1,i27,a,12,0,E
2014,1,i27,a,13,0,E
2014,1,i27,a,14,0,E
2014,1,i27,a,15,0,E
2014,1,i27,a,16,0,E
2014,1,i27,a,17,0,E
2014,1,i27,a,18,0,E
2014,1,i27,a,19,0,E
2014,1,i27,a,20,0,E
2014,1,i27,a,2,0,E
2014,1,i27,a,21,0,E
2014,1,i27,a,22,0,E
2014,1,i27,a,23,0,E
2014,1,i27,a,24,0,E
2014,1,i27,a,25,0,E
2014,1,i27,a,26,0,E
2014,1,i27,a,28,0,E
2014,1,i27,a,29,0,E
2014,1,i27,a,30,0,E
2014,1,i27,a,3,0,E
2014,1,i27,a,31,0,E
2014,1,i27,a,32,0,E
2014,1,i27,a,5,0,E
2014,1,i27,a,6,0,E
2014,1,i27,a,7,0,E
2014,1,i27,a,8,0,E
2014,1,i27,b,0,0,N
2014,1,i27,b,10,0,E
2014,1,i27,b,12,0,E
2014,1,i27,b,14,0,E
2014,1,i27,b,15,0,E
2014,1,i27,b,17,0,E
2014,1,i27,b,19,0,E
2014,1,i27,b,21,0,E
2014,1,i27,b,22,0,E
2014,1,i27,b,23,0,E
2014,1,i27,b,25,0,E
2014,1,i27,b,26,0,E
2014,1,i27,b,30,0,E
2014,1,i27,b,31,0,E
2014,1,i27,b,5,0,E
2014,1,i27,b,8,0,E
2014,1,i27,c,0,0,N
2014,1,i27,c,11,0,E
2014,1,i27,c,12,0,E
2014,1,i27,c,13,0,E
2014,1,i27,c,14,0,E
2014,1,i27,c,15,0,E
2014,1,i27,c,16,0,E
2014,1,i27,c,18,0,E
2014,1,i27,c,19,0,E
2014,1,i27,c,20,0,E
2014,1,i27,c,2,0,E
2014,1,i27,c,21,0,E
2014,1,i27,c,22,0,E
2014,1,i27,c,23,0,E
2014,1,i27,c,24,0,E
2014,1,i27,c,25,0,E
2014,1,i27,c,28,0,E
2014,1,i27,c,29,0,E
2014,1,i27,c,30,0,E
2014,1,i27,c,31,0,E
2014,1,i27,c,32,0,E
2014,1,i27,c,5,0,E
2014,1,i27,c,7,0,E
2014,1,i27,d,0,0,N
2014,1,i27,d,11,0,E
2014,1,i27,d,12,0,E
2014,1,i27,d,14,0,E
2014,1,i27,d,15,0,E
2014,1,i27,d,16,0,E
2014,1,i27,d,17,0,E
2014,1,i27,d,19,0,E
2014,1,i27,d,2,0,E
2014,1,i27,d,21,0,E
